# x	y	u	v	mask
144.0000	120.0000	-10.3346	 26.1070	  0.0000
152.0000	120.0000	-18.2997	 25.0779	  0.0000
160.0000	120.0000	-16.9177	 36.2898	  0.0000
168.0000	120.0000	 -4.4534	 17.5097	  0.0000
176.0000	120.0000	 -5.4986	 14.1564	  0.0000
184.0000	120.0000	  2.2466	 27.6917	  0.0000
192.0000	120.0000	-10.8338	 24.9295	  0.0000
200.0000	120.0000	 -8.5602	 48.2424	  0.0000
208.0000	120.0000	 -7.5242	 93.9295	  0.0000
216.0000	120.0000	-41.3242	 73.1892	  0.0000
224.0000	120.0000	-42.3239	 47.2266	  0.0000
232.0000	120.0000	-40.2603	 47.8026	  0.0000
240.0000	120.0000	-25.3633	 64.0080	  0.0000
248.0000	120.0000	-25.4595	 37.6550	  0.0000
256.0000	120.0000	-15.1137	 16.0012	  0.0000
264.0000	120.0000	-113.5169	 31.8257	  1.0000
272.0000	120.0000	-65.0258	 40.9970	  0.0000
280.0000	120.0000	-13.8241	  9.4741	  0.0000
288.0000	120.0000	-56.4605	 35.0078	  0.0000
296.0000	120.0000	-32.8859	 16.4369	  0.0000
304.0000	120.0000	-70.1606	 19.5319	  0.0000
312.0000	120.0000	 -2.8146	  7.5328	  0.0000
320.0000	120.0000	-25.5202	 74.6183	  0.0000
328.0000	120.0000	-144.5807	 32.2582	  0.0000
336.0000	120.0000	-143.3317	 52.9021	  0.0000
344.0000	120.0000	-131.4635	 43.4115	  0.0000
352.0000	120.0000	-128.8153	 17.4576	  0.0000
360.0000	120.0000	-81.3607	 31.1293	  0.0000
368.0000	120.0000	-86.3676	 48.2999	  0.0000
376.0000	120.0000	-143.7736	 31.8449	  0.0000
384.0000	120.0000	-23.5395	 51.7900	  0.0000
392.0000	120.0000	-33.5253	 29.9334	  0.0000
400.0000	120.0000	-127.8584	 30.0049	  0.0000
408.0000	120.0000	-98.6533	 51.1127	  0.0000
416.0000	120.0000	-130.4189	  7.3902	  0.0000
424.0000	120.0000	-96.1607	  1.4360	  0.0000
432.0000	120.0000	-115.2801	  0.1462	  0.0000
440.0000	120.0000	-27.5647	  3.2838	  0.0000
448.0000	120.0000	-10.2858	  0.9937	  0.0000
456.0000	120.0000	-21.7539	 -5.7640	  0.0000
464.0000	120.0000	-51.0220	 -9.2346	  0.0000
472.0000	120.0000	-22.8759	 -9.9776	  0.0000
480.0000	120.0000	-12.8884	-10.1424	  0.0000
488.0000	120.0000	-23.1143	 -2.5544	  0.0000
496.0000	120.0000	-108.8236	-17.6193	  0.0000
504.0000	120.0000	-30.6047	-14.9300	  0.0000
512.0000	120.0000	-40.0643	-28.4024	  0.0000
520.0000	120.0000	-62.5825	-16.3925	  0.0000
528.0000	120.0000	-58.1253	-23.3859	  0.0000
536.0000	120.0000	-24.0089	 -9.2236	  0.0000
544.0000	120.0000	-35.5163	-25.3020	  0.0000
552.0000	120.0000	-25.4572	-21.1596	  0.0000
560.0000	120.0000	-17.2977	 -9.8004	  0.0000
568.0000	120.0000	-20.6867	-12.0992	  0.0000
576.0000	120.0000	 -5.5172	-15.2423	  0.0000
584.0000	120.0000	 -4.5216	-15.4856	  0.0000
592.0000	120.0000	 -6.6956	-10.0621	  0.0000
600.0000	120.0000	 -0.3587	  1.1495	  0.0000
608.0000	120.0000	  0.0903	  0.0174	  0.0000
616.0000	120.0000	  0.0138	 -0.1956	  0.0000
624.0000	120.0000	  0.1246	 -0.3825	  0.0000
632.0000	120.0000	 -1.0286	  0.2752	  1.0000
640.0000	120.0000	     nan	     nan	  1.0000
648.0000	120.0000	     nan	     nan	  1.0000
656.0000	120.0000	     nan	     nan	  1.0000
664.0000	120.0000	     nan	     nan	  1.0000
  8.0000	128.0000	 -0.6572	  0.2678	  1.0000
 16.0000	128.0000	 -0.1738	  0.6420	  0.0000
 24.0000	128.0000	 -0.2356	 -0.0068	  0.0000
 32.0000	128.0000	  0.1743	 -0.0068	  0.0000
 40.0000	128.0000	  0.0683	  0.1807	  0.0000
 48.0000	128.0000	 -0.2232	  0.8551	  0.0000
 56.0000	128.0000	  6.7984	  1.2338	  0.0000
 64.0000	128.0000	  1.9083	  2.0694	  0.0000
 72.0000	128.0000	 -1.4750	  2.2801	  0.0000
 80.0000	128.0000	 -0.4226	 19.6643	  0.0000
 88.0000	128.0000	-13.7772	 15.3871	  0.0000
 96.0000	128.0000	-10.3240	 16.4169	  0.0000
104.0000	128.0000	 -9.0906	 17.7192	  0.0000
112.0000	128.0000	 -8.7406	 14.4932	  0.0000
120.0000	128.0000	 -8.1119	 41.5525	  0.0000
128.0000	128.0000	 -7.1916	 29.0943	  0.0000
136.0000	128.0000	-15.3062	 13.6593	  0.0000
144.0000	128.0000	-20.4448	 20.8451	  0.0000
152.0000	128.0000	-26.2021	 67.3711	  0.0000
160.0000	128.0000	 -5.3849	 57.6525	  0.0000
168.0000	128.0000	 -8.2812	 29.6681	  0.0000
176.0000	128.0000	-19.5042	 25.5145	  0.0000
184.0000	128.0000	 -8.7533	 66.5123	  0.0000
192.0000	128.0000	 -6.3114	 32.6083	  0.0000
200.0000	128.0000	 -0.2574	 21.5887	  0.0000
208.0000	128.0000	  8.4871	 33.8261	  0.0000
216.0000	128.0000	-29.8909	 70.1562	  0.0000
224.0000	128.0000	-18.6071	 45.4593	  0.0000
232.0000	128.0000	-12.9714	 26.7788	  0.0000
240.0000	128.0000	-49.8674	 60.0665	  1.0000
248.0000	128.0000	-73.7088	 22.5662	  0.0000
256.0000	128.0000	-14.1116	  2.0448	  0.0000
264.0000	128.0000	-33.5801	  3.5695	  1.0000
272.0000	128.0000	 -9.5005	  9.0567	  0.0000
280.0000	128.0000	-74.0334	 12.7770	  0.0000
288.0000	128.0000	-125.5524	 19.2342	  0.0000
296.0000	128.0000	-93.2488	 19.8841	  0.0000
304.0000	128.0000	-129.9707	  6.8644	  0.0000
312.0000	128.0000	-23.3425	 -7.4975	  0.0000
320.0000	128.0000	-134.2177	 25.9908	  0.0000
328.0000	128.0000	-143.3949	 21.6388	  0.0000
336.0000	128.0000	-150.3536	 25.5262	  0.0000
344.0000	128.0000	-127.0785	 19.2393	  0.0000
352.0000	128.0000	-29.3316	 -6.8445	  0.0000
360.0000	128.0000	-142.6077	 10.5838	  1.0000
368.0000	128.0000	-126.9733	  1.8851	  0.0000
376.0000	128.0000	-162.4088	 16.9011	  0.0000
384.0000	128.0000	-30.7477	 16.3793	  0.0000
392.0000	128.0000	-28.2909	  8.2623	  0.0000
400.0000	128.0000	-151.9078	 10.8928	  1.0000
408.0000	128.0000	-137.3686	 14.7068	  0.0000
416.0000	128.0000	-140.8213	  9.2831	  0.0000
424.0000	128.0000	-75.9409	  2.7413	  0.0000
432.0000	128.0000	-119.5947	-10.4123	  0.0000
440.0000	128.0000	-25.5800	  0.3909	  0.0000
448.0000	128.0000	-13.0645	 -5.7572	  0.0000
456.0000	128.0000	-15.7207	-10.1701	  0.0000
464.0000	128.0000	-17.0939	-13.2970	  0.0000
472.0000	128.0000	-20.6082	 -7.6693	  0.0000
480.0000	128.0000	 -4.5449	 -7.0394	  0.0000
488.0000	128.0000	-28.7272	 -8.7643	  0.0000
496.0000	128.0000	-119.4455	 -3.8098	  0.0000
504.0000	128.0000	-37.2244	-15.8813	  0.0000
512.0000	128.0000	-44.2936	-25.1708	  0.0000
520.0000	128.0000	-62.6955	-22.3725	  0.0000
528.0000	128.0000	-56.6360	 -8.7924	  0.0000
536.0000	128.0000	-64.5619	 -6.4943	  0.0000
544.0000	128.0000	-45.3772	-11.1104	  0.0000
552.0000	128.0000	-34.1311	 -8.1710	  0.0000
560.0000	128.0000	-20.8422	 -1.0482	  0.0000
568.0000	128.0000	-19.0965	-22.0494	  0.0000
576.0000	128.0000	 -6.7683	-12.0547	  0.0000
584.0000	128.0000	 -4.0429	 -5.1966	  0.0000
592.0000	128.0000	 -5.9260	 -6.9263	  0.0000
600.0000	128.0000	-20.5218	 -4.6124	  0.0000
608.0000	128.0000	  0.1329	  0.3514	  0.0000
616.0000	128.0000	 -0.0366	  0.2906	  0.0000
624.0000	128.0000	 -0.0448	  0.2420	  0.0000
632.0000	128.0000	 -0.2249	  0.3430	  0.0000
640.0000	128.0000	     nan	     nan	  1.0000
648.0000	128.0000	     nan	     nan	  1.0000
656.0000	128.0000	     nan	     nan	  1.0000
664.0000	128.0000	     nan	     nan	  1.0000
  8.0000	136.0000	     nan	     nan	  1.0000
 16.0000	136.0000	  0.4259	  1.4661	  0.0000
 24.0000	136.0000	  0.0258	  0.7293	  0.0000
 32.0000	136.0000	  0.3358	  0.2011	  0.0000
 40.0000	136.0000	 -0.1377	 -1.7018	  0.0000
 48.0000	136.0000	  3.0043	  5.7781	  0.0000
 56.0000	136.0000	  1.7513	  0.8288	  0.0000
 64.0000	136.0000	 -1.4876	 -0.3917	  0.0000
 72.0000	136.0000	  3.7939	  0.9142	  0.0000
 80.0000	136.0000	 -3.5110	  0.8348	  0.0000
 88.0000	136.0000	-15.4203	  4.0620	  0.0000
 96.0000	136.0000	 -3.1589	 13.1634	  0.0000
104.0000	136.0000	 -6.2249	 23.5461	  0.0000
112.0000	136.0000	-10.2367	 24.1687	  0.0000
120.0000	136.0000	-20.8523	 44.7368	  0.0000
128.0000	136.0000	 -7.7906	 44.1867	  0.0000
136.0000	136.0000	-20.4151	 30.6156	  0.0000
144.0000	136.0000	-46.3022	 26.6552	  0.0000
152.0000	136.0000	-24.1510	 65.0805	  0.0000
160.0000	136.0000	 -9.7016	 22.1329	  0.0000
168.0000	136.0000	-10.7376	 17.1674	  0.0000
176.0000	136.0000	 -8.9602	 17.9575	  0.0000
184.0000	136.0000	 -2.1959	 27.2279	  0.0000
192.0000	136.0000	 -4.1530	 45.3925	  0.0000
200.0000	136.0000	 -4.7675	 79.2282	  0.0000
208.0000	136.0000	-12.2274	 17.2437	  0.0000
216.0000	136.0000	-108.5759	133.3121	  1.0000
224.0000	136.0000	-18.3383	108.5236	  1.0000
232.0000	136.0000	-13.4136	 43.9995	  0.0000
240.0000	136.0000	-56.5165	 81.1770	  0.0000
248.0000	136.0000	-86.7598	 72.8284	  0.0000
256.0000	136.0000	 -8.7504	 22.0899	  0.0000
264.0000	136.0000	-116.1909	 15.4080	  0.0000
272.0000	136.0000	  3.3370	 14.8397	  0.0000
280.0000	136.0000	-128.6111	 74.5863	  0.0000
288.0000	136.0000	-130.8017	 58.2225	  0.0000
296.0000	136.0000	-151.7656	 17.3941	  0.0000
304.0000	136.0000	-151.7272	 16.2213	  0.0000
312.0000	136.0000	-128.1812	 20.6925	  1.0000
320.0000	136.0000	-123.8404	 23.5841	  0.0000
328.0000	136.0000	-134.4654	 34.1940	  0.0000
336.0000	136.0000	-138.9362	 34.1671	  0.0000
344.0000	136.0000	-128.6892	 34.6554	  0.0000
352.0000	136.0000	 -9.1795	 -1.9846	  0.0000
360.0000	136.0000	-113.0786	  9.8952	  0.0000
368.0000	136.0000	-138.3040	  6.7116	  0.0000
376.0000	136.0000	-147.1561	  4.1755	  0.0000
384.0000	136.0000	-122.2249	  1.8951	  0.0000
392.0000	136.0000	-20.1204	  3.8999	  0.0000
400.0000	136.0000	-12.8174	 11.4032	  0.0000
408.0000	136.0000	-138.9762	  8.5954	  0.0000
416.0000	136.0000	-145.2278	  2.9972	  0.0000
424.0000	136.0000	-131.8757	  1.6449	  0.0000
432.0000	136.0000	-136.1186	-15.4591	  0.0000
440.0000	136.0000	-147.4072	 -4.9308	  0.0000
448.0000	136.0000	-23.4070	  6.6649	  0.0000
456.0000	136.0000	-28.7323	 -7.5279	  0.0000
464.0000	136.0000	-19.7480	 -0.9360	  0.0000
472.0000	136.0000	-19.5984	  6.5486	  0.0000
480.0000	136.0000	-13.4292	 -1.8702	  0.0000
488.0000	136.0000	-30.0529	-17.2656	  0.0000
496.0000	136.0000	-126.8043	-13.8099	  0.0000
504.0000	136.0000	-19.7431	 -5.5417	  0.0000
512.0000	136.0000	-26.2628	 -6.9993	  0.0000
520.0000	136.0000	-50.6482	-11.8665	  0.0000
528.0000	136.0000	-63.2200	-30.5426	  0.0000
536.0000	136.0000	-78.2632	-37.6223	  0.0000
544.0000	136.0000	-82.8003	-25.6174	  0.0000
552.0000	136.0000	-31.8634	-14.0372	  0.0000
560.0000	136.0000	-20.5013	-11.3678	  0.0000
568.0000	136.0000	-11.0294	-19.6511	  0.0000
576.0000	136.0000	-10.9720	-18.0015	  0.0000
584.0000	136.0000	 -8.3236	 -7.2547	  0.0000
592.0000	136.0000	 -6.9005	-10.0888	  0.0000
600.0000	136.0000	-20.4440	 -8.3861	  0.0000
608.0000	136.0000	 -2.1714	 -0.8108	  0.0000
616.0000	136.0000	 -0.0862	 -0.7048	  0.0000
624.0000	136.0000	 -0.0043	 -0.6324	  0.0000
632.0000	136.0000	 -0.0658	 -0.5235	  0.0000
640.0000	136.0000	  0.6676	 -1.0501	  0.0000
648.0000	136.0000	     nan	     nan	  1.0000
656.0000	136.0000	     nan	     nan	  1.0000
664.0000	136.0000	     nan	     nan	  1.0000
  8.0000	144.0000	     nan	     nan	  1.0000
 16.0000	144.0000	  0.1400	 -1.8515	  0.0000
 24.0000	144.0000	  0.3653	 -0.3071	  0.0000
 32.0000	144.0000	  0.2280	  0.6911	  0.0000
 40.0000	144.0000	 -0.1116	 -1.7181	  0.0000
 48.0000	144.0000	  2.4006	  5.2894	  0.0000
 56.0000	144.0000	 -9.9126	 20.5118	  0.0000
 64.0000	144.0000	 -5.7661	 17.4063	  0.0000
 72.0000	144.0000	 -2.7580	  9.2174	  0.0000
 80.0000	144.0000	 -5.9423	  6.8240	  0.0000
 88.0000	144.0000	 -3.5618	 -0.3900	  0.0000
 96.0000	144.0000	 -1.9746	  2.5386	  0.0000
104.0000	144.0000	 -7.8508	  8.1624	  0.0000
112.0000	144.0000	-12.1441	 30.0711	  0.0000
120.0000	144.0000	 -8.6628	 13.6508	  0.0000
128.0000	144.0000	 -2.3764	 26.9978	  0.0000
136.0000	144.0000	-11.6014	 52.9953	  0.0000
144.0000	144.0000	-30.6710	 50.6483	  0.0000
152.0000	144.0000	-24.1067	 37.5895	  0.0000
160.0000	144.0000	 -6.4451	 15.1881	  0.0000
168.0000	144.0000	 -9.7508	 19.8001	  0.0000
176.0000	144.0000	  2.6086	 22.8992	  0.0000
184.0000	144.0000	 -1.0757	 22.8432	  0.0000
192.0000	144.0000	 -9.3624	 76.1518	  0.0000
200.0000	144.0000	-21.1588	117.9781	  0.0000
208.0000	144.0000	-29.0181	 58.3647	  0.0000
216.0000	144.0000	-122.0986	125.4912	  0.0000
224.0000	144.0000	  4.8166	 67.8108	  0.0000
232.0000	144.0000	 -6.4348	 27.8058	  0.0000
240.0000	144.0000	-21.3716	114.3369	  0.0000
248.0000	144.0000	-81.6003	 90.7346	  0.0000
256.0000	144.0000	-11.9912	 95.2531	  0.0000
264.0000	144.0000	-136.4096	 86.6245	  0.0000
272.0000	144.0000	  0.1392	  9.9115	  0.0000
280.0000	144.0000	-13.8150	  6.8684	  0.0000
288.0000	144.0000	-118.2293	 22.1064	  0.0000
296.0000	144.0000	-153.3057	 65.9997	  0.0000
304.0000	144.0000	-147.2454	 64.8492	  0.0000
312.0000	144.0000	-15.0671	 17.8873	  0.0000
320.0000	144.0000	-136.9026	 52.3461	  0.0000
328.0000	144.0000	-143.2557	 95.3160	  1.0000
336.0000	144.0000	-142.4477	 94.1546	  0.0000
344.0000	144.0000	-23.3496	 42.3193	  0.0000
352.0000	144.0000	-120.3661	 32.1086	  0.0000
360.0000	144.0000	-110.8195	 30.3704	  0.0000
368.0000	144.0000	-113.5384	 33.1933	  1.0000
376.0000	144.0000	-16.5118	  7.4946	  1.0000
384.0000	144.0000	-116.6658	  2.3820	  0.0000
392.0000	144.0000	-136.2312	  5.0324	  0.0000
400.0000	144.0000	-10.1938	  7.2648	  0.0000
408.0000	144.0000	-118.5454	  4.7698	  0.0000
416.0000	144.0000	-83.6102	 -9.6899	  0.0000
424.0000	144.0000	-140.4313	-14.0809	  0.0000
432.0000	144.0000	-140.9672	-25.8922	  0.0000
440.0000	144.0000	-167.8011	-51.3562	  1.0000
448.0000	144.0000	-139.0607	 -9.9055	  0.0000
456.0000	144.0000	-124.6995	  0.6102	  0.0000
464.0000	144.0000	-125.3631	 -5.2460	  0.0000
472.0000	144.0000	-16.7785	 -5.9971	  0.0000
480.0000	144.0000	-15.0612	 -1.7094	  0.0000
488.0000	144.0000	-72.6284	-42.9605	  0.0000
496.0000	144.0000	-112.6770	-54.9950	  0.0000
504.0000	144.0000	-10.9933	-25.6878	  0.0000
512.0000	144.0000	-18.1397	-46.3037	  0.0000
520.0000	144.0000	-19.5388	-30.6437	  0.0000
528.0000	144.0000	-68.6871	 -5.8490	  0.0000
536.0000	144.0000	-78.6447	 -9.0493	  0.0000
544.0000	144.0000	-33.8505	-22.5840	  0.0000
552.0000	144.0000	-38.8993	-34.7933	  0.0000
560.0000	144.0000	-28.5746	-20.5586	  0.0000
568.0000	144.0000	-15.2748	 -8.5432	  0.0000
576.0000	144.0000	-47.1745	-12.0138	  0.0000
584.0000	144.0000	 -5.4821	-13.3293	  0.0000
592.0000	144.0000	 -4.0498	-12.0147	  1.0000
600.0000	144.0000	 -4.0618	-17.2365	  0.0000
608.0000	144.0000	  0.4211	-19.8212	  0.0000
616.0000	144.0000	 -0.5750	 -0.9001	  0.0000
624.0000	144.0000	  0.0233	 -0.0863	  0.0000
632.0000	144.0000	  0.0324	  0.1221	  0.0000
640.0000	144.0000	 -0.8682	  0.3429	  0.0000
648.0000	144.0000	  0.0000	  0.0000	  1.0000
656.0000	144.0000	     nan	     nan	  1.0000
664.0000	144.0000	     nan	     nan	  1.0000
  8.0000	152.0000	  0.5798	  2.2753	  0.0000
 16.0000	152.0000	 -0.0188	  0.2215	  0.0000
 24.0000	152.0000	  0.3984	  0.3829	  0.0000
 32.0000	152.0000	  0.0225	  1.0016	  0.0000
 40.0000	152.0000	  8.8711	 -2.0490	  1.0000
 48.0000	152.0000	  7.1041	 10.7098	  0.0000
 56.0000	152.0000	-12.6678	 13.5246	  0.0000
 64.0000	152.0000	 -7.4776	 11.3313	  0.0000
 72.0000	152.0000	 -5.4272	 13.7441	  0.0000
 80.0000	152.0000	 -4.1121	 18.1592	  0.0000
 88.0000	152.0000	 -3.4345	 26.4759	  0.0000
 96.0000	152.0000	 -4.1971	 12.9131	  0.0000
104.0000	152.0000	-10.1713	 16.9522	  0.0000
112.0000	152.0000	 -6.0058	 23.9582	  0.0000
120.0000	152.0000	 -4.5033	 23.2050	  0.0000
128.0000	152.0000	-10.9291	 28.5768	  0.0000
136.0000	152.0000	 -7.9129	 37.9234	  0.0000
144.0000	152.0000	 -2.4311	 61.0724	  0.0000
152.0000	152.0000	 -9.3726	 36.3009	  0.0000
160.0000	152.0000	  1.6123	 50.6644	  0.0000
168.0000	152.0000	-15.5266	 79.1935	  0.0000
176.0000	152.0000	 -3.2938	 62.5544	  0.0000
184.0000	152.0000	 -4.6139	 64.1433	  0.0000
192.0000	152.0000	-15.4201	 80.7682	  0.0000
200.0000	152.0000	-20.9801	 50.7758	  0.0000
208.0000	152.0000	-14.1448	 30.4228	  0.0000
216.0000	152.0000	-19.8860	 13.7194	  0.0000
224.0000	152.0000	 -3.1155	  8.3877	  0.0000
232.0000	152.0000	-128.6040	 79.0273	  0.0000
240.0000	152.0000	-31.6524	101.6559	  0.0000
248.0000	152.0000	-112.7483	119.8920	  0.0000
256.0000	152.0000	-16.5657	 27.3398	  0.0000
264.0000	152.0000	-125.8384	 29.6795	  0.0000
272.0000	152.0000	-11.4157	 45.1262	  0.0000
280.0000	152.0000	-49.0909	 53.8087	  0.0000
288.0000	152.0000	-114.6051	 69.7214	  0.0000
296.0000	152.0000	-37.1428	 22.1071	  0.0000
304.0000	152.0000	-130.8322	 32.5249	  0.0000
312.0000	152.0000	-127.1455	 15.7708	  0.0000
320.0000	152.0000	-24.1968	  9.0809	  0.0000
328.0000	152.0000	-166.5089	 47.2833	  1.0000
336.0000	152.0000	-144.2274	 30.5929	  0.0000
344.0000	152.0000	-21.1991	 20.1724	  1.0000
352.0000	152.0000	-111.6629	 68.4979	  0.0000
360.0000	152.0000	-147.4544	 49.9930	  0.0000
368.0000	152.0000	-18.8963	  9.7540	  1.0000
376.0000	152.0000	-13.7968	  5.0166	  0.0000
384.0000	152.0000	-83.2133	-17.2263	  0.0000
392.0000	152.0000	-150.4441	 -0.6678	  0.0000
400.0000	152.0000	-89.2720	  9.6732	  0.0000
408.0000	152.0000	-26.5890	  4.9692	  0.0000
416.0000	152.0000	-30.8646	  4.9418	  0.0000
424.0000	152.0000	-158.0183	  8.0448	  0.0000
432.0000	152.0000	-142.7177	  4.2516	  0.0000
440.0000	152.0000	 -7.2981	 -2.4317	  0.0000
448.0000	152.0000	-47.9999	 -1.5136	  0.0000
456.0000	152.0000	-19.8703	  7.0134	  0.0000
464.0000	152.0000	-82.6288	 -3.4743	  0.0000
472.0000	152.0000	-60.3285	-28.4272	  0.0000
480.0000	152.0000	-15.3988	-14.6252	  0.0000
488.0000	152.0000	-34.1368	 -7.1348	  0.0000
496.0000	152.0000	-49.7374	-12.0459	  0.0000
504.0000	152.0000	-75.5799	 -6.6225	  0.0000
512.0000	152.0000	-25.4366	 -6.9260	  0.0000
520.0000	152.0000	-13.5608	 -3.6110	  0.0000
528.0000	152.0000	-24.5201	 -7.0877	  0.0000
536.0000	152.0000	-75.2729	-27.5345	  0.0000
544.0000	152.0000	-30.6608	-17.8703	  0.0000
552.0000	152.0000	-62.4189	 -7.9968	  1.0000
560.0000	152.0000	-55.2406	 -8.7988	  0.0000
568.0000	152.0000	-17.1635	-19.1853	  0.0000
576.0000	152.0000	-47.1115	-26.7669	  0.0000
584.0000	152.0000	 -3.3080	-18.9182	  0.0000
592.0000	152.0000	 -5.0196	 -4.1641	  0.0000
600.0000	152.0000	 -4.4213	 -3.4356	  0.0000
608.0000	152.0000	 -6.8153	 -4.2987	  0.0000
616.0000	152.0000	 -5.8588	 -4.6124	  0.0000
624.0000	152.0000	 -0.1081	  0.1699	  0.0000
632.0000	152.0000	  0.0544	  0.0025	  0.0000
640.0000	152.0000	  0.2089	 -0.1136	  0.0000
648.0000	152.0000	 -0.6692	  0.5762	  0.0000
656.0000	152.0000	     nan	     nan	  1.0000
664.0000	152.0000	     nan	     nan	  1.0000
  8.0000	160.0000	  0.1496	  1.7918	  0.0000
 16.0000	160.0000	  0.0553	  0.2489	  0.0000
 24.0000	160.0000	  0.2840	 -0.1231	  0.0000
 32.0000	160.0000	  0.0335	 -0.4450	  0.0000
 40.0000	160.0000	  3.3649	-10.5238	  0.0000
 48.0000	160.0000	 11.9337	 -0.3429	  0.0000
 56.0000	160.0000	 -9.1620	 -2.9326	  0.0000
 64.0000	160.0000	  0.7426	 -0.1535	  0.0000
 72.0000	160.0000	 -5.9214	  8.8282	  0.0000
 80.0000	160.0000	  4.2396	 15.1553	  0.0000
 88.0000	160.0000	 -0.7506	 15.7239	  0.0000
 96.0000	160.0000	 -1.8132	 19.7847	  0.0000
104.0000	160.0000	 -6.3597	 53.5984	  0.0000
112.0000	160.0000	-11.9851	 50.8740	  0.0000
120.0000	160.0000	 -4.9343	 35.2766	  0.0000
128.0000	160.0000	-17.2790	 42.8343	  0.0000
136.0000	160.0000	-19.6085	 49.1382	  0.0000
144.0000	160.0000	 -1.1048	 77.2596	  0.0000
152.0000	160.0000	-10.8167	 95.8690	  0.0000
160.0000	160.0000	-11.2814	 76.4862	  0.0000
168.0000	160.0000	 -8.6756	 66.1094	  0.0000
176.0000	160.0000	 -4.4791	 30.4265	  0.0000
184.0000	160.0000	 -4.6704	 19.8806	  0.0000
192.0000	160.0000	 -8.4215	 32.3610	  0.0000
200.0000	160.0000	-42.4979	 98.6903	  0.0000
208.0000	160.0000	-11.2309	 22.9343	  0.0000
216.0000	160.0000	-14.2106	 21.3483	  0.0000
224.0000	160.0000	-18.0015	 29.3520	  0.0000
232.0000	160.0000	-26.4321	 20.6789	  0.0000
240.0000	160.0000	-51.6696	 47.7427	  0.0000
248.0000	160.0000	-116.5131	 78.7955	  0.0000
256.0000	160.0000	-24.1434	 75.9250	  0.0000
264.0000	160.0000	-53.3252	 97.7429	  0.0000
272.0000	160.0000	-33.8504	 87.6349	  0.0000
280.0000	160.0000	-33.8510	 97.4756	  0.0000
288.0000	160.0000	-124.6148	104.8573	  0.0000
296.0000	160.0000	-82.4037	 62.9457	  0.0000
304.0000	160.0000	-134.1088	 69.2458	  0.0000
312.0000	160.0000	-128.5189	 34.0829	  0.0000
320.0000	160.0000	-110.3710	 82.5595	  0.0000
328.0000	160.0000	-150.4102	 34.5426	  0.0000
336.0000	160.0000	-143.0417	 25.8245	  0.0000
344.0000	160.0000	-34.8616	  7.4279	  0.0000
352.0000	160.0000	-175.3834	 43.0346	  0.0000
360.0000	160.0000	-140.4287	  8.7191	  0.0000
368.0000	160.0000	-19.4346	  0.2323	  0.0000
376.0000	160.0000	-136.8798	  3.3901	  0.0000
384.0000	160.0000	-127.7771	 -2.2690	  0.0000
392.0000	160.0000	-152.5719	 -5.4346	  0.0000
400.0000	160.0000	-137.5020	 -8.4071	  0.0000
408.0000	160.0000	-10.8771	 17.4648	  0.0000
416.0000	160.0000	-161.1432	  4.0560	  0.0000
424.0000	160.0000	-135.7277	  0.8794	  0.0000
432.0000	160.0000	-131.4457	 -0.9449	  0.0000
440.0000	160.0000	-23.1959	  5.5605	  0.0000
448.0000	160.0000	-32.9197	 15.4616	  0.0000
456.0000	160.0000	-18.4610	 19.1530	  0.0000
464.0000	160.0000	-102.5796	-26.7308	  0.0000
472.0000	160.0000	-142.0868	-50.9520	  0.0000
480.0000	160.0000	-41.1785	-41.1999	  0.0000
488.0000	160.0000	-68.7828	-28.2643	  0.0000
496.0000	160.0000	-22.7679	 -9.4529	  0.0000
504.0000	160.0000	-64.6998	-41.1910	  0.0000
512.0000	160.0000	-25.6977	-17.1057	  0.0000
520.0000	160.0000	-84.7391	-12.1704	  0.0000
528.0000	160.0000	-86.9914	-16.1478	  0.0000
536.0000	160.0000	-20.8555	 -8.4587	  0.0000
544.0000	160.0000	-34.6655	 -3.4267	  0.0000
552.0000	160.0000	-32.0550	-24.1083	  0.0000
560.0000	160.0000	-64.8795	-34.4036	  0.0000
568.0000	160.0000	-16.7224	-15.6725	  0.0000
576.0000	160.0000	-31.2138	 -8.9252	  0.0000
584.0000	160.0000	 -7.1692	-24.8015	  0.0000
592.0000	160.0000	-20.4361	-22.0205	  0.0000
600.0000	160.0000	-24.6613	-13.7295	  0.0000
608.0000	160.0000	 -6.8703	 -3.4415	  1.0000
616.0000	160.0000	 -1.8129	 11.6178	  0.0000
624.0000	160.0000	  0.1270	 -2.5928	  0.0000
632.0000	160.0000	  0.0309	 -0.0527	  0.0000
640.0000	160.0000	  0.3279	  0.1320	  0.0000
648.0000	160.0000	 -0.0186	  0.1121	  0.0000
656.0000	160.0000	  1.3301	  6.3093	  1.0000
664.0000	160.0000	     nan	     nan	  1.0000
  8.0000	168.0000	 -0.2914	  0.2898	  1.0000
 16.0000	168.0000	  0.0017	 -0.2095	  0.0000
 24.0000	168.0000	 -0.0088	 -0.4753	  0.0000
 32.0000	168.0000	 -0.8884	 -1.1057	  0.0000
 40.0000	168.0000	 -2.0693	  2.0148	  0.0000
 48.0000	168.0000	  1.9341	  3.1547	  0.0000
 56.0000	168.0000	 -5.5045	  7.1954	  0.0000
 64.0000	168.0000	 -3.8400	  9.1073	  0.0000
 72.0000	168.0000	 -4.1330	  4.0592	  0.0000
 80.0000	168.0000	 -0.7459	  9.1301	  0.0000
 88.0000	168.0000	 -1.5154	 10.7918	  0.0000
